Purchasing Document,Company Code,Purchasing Doc. Type,Deletion indicator,Currency,Exchange Rate
4000001172,1100,ZCAP,,INR,61.5
4000001173,1100,ZCAP,,INR,1.0
4000001174,1100,ZCAP,,INR,1.0
4000001177,1100,ZCAP,,INR,1.0
4000001181,1100,ZCAP,,INR,1.0
4000001182,1100,ZCAP,,INR,1.0
4000001183,1100,ZCAP,,INR,81.1
4000001184,1100,ZCAP,,INR,81.1
4000001185,1100,ZCAP,,INR,81.1
4000001188,1100,ZCAP,,INR,1.0
4000001192,1100,ZCAP,,INR,1.0
4000001194,1100,ZCAP,,INR,81.1
4000001195,1100,ZCAP,,INR,1.0
4000001196,1100,ZCAP,,INR,81.1
4000001198,1100,ZCAP,,INR,81.1
4000001200,1100,ZCAP,,INR,1.0
4000001201,1100,ZCAP,,INR,1.0
4000001202,1100,ZCAP,,INR,1.0
4000001203,1100,ZCAP,,INR,1.0
4000001204,1100,ZCAP,,INR,1.0
4000001205,1100,ZCAP,,INR,1.0
4000001208,1100,ZCAP,,INR,81.1
4000001209,1100,ZCAP,,INR,81.1
4000001217,1100,ZCAP,,INR,1.0
4000001223,1100,ZCAP,,INR,81.4
4000001225,1100,ZCAP,,INR,1.0
4000001226,1100,ZCAP,,INR,1.0
4000001229,1100,ZCAP,,INR,1.0
4000001230,1100,ZCAP,,INR,1.0
4000001239,1100,ZCAP,,INR,1.0
4000001240,1100,ZCAP,,INR,1.0
4000001241,1100,ZCAP,,INR,1.0
4000001246,1100,ZCAP,,INR,1.0
4000001253,1100,ZCAP,,INR,1.0
4000001263,1100,ZCAP,,INR,1.0
4000001267,1100,ZCAP,,INR,59.75
4000001268,1100,ZCAP,,INR,1.0
4000001269,1100,ZCAP,,INR,1.0
4000001275,1100,ZCAP,,INR,1.0
4000001277,1100,ZCAP,,INR,1.0
4000001278,1100,ZCAP,,INR,1.0
4000001279,1100,ZCAP,,INR,1.0
4000001284,1100,ZCAP,,INR,1.0
4000001285,1100,ZCAP,,INR,1.0
4000001292,1100,ZCAP,,INR,80.85
4000001295,1100,ZCAP,,INR,1.0
4000001297,1100,ZCAP,,,89.0
4000001298,1100,ZCAP,,INR,80.85
4000001309,1100,ZCAP,,INR,1.0
4000001310,1100,ZCAP,,INR,1.0
4000001311,1100,ZCAP,,INR,1.0
4000001312,1100,ZCAP,,INR,1.0
4000001313,1100,ZCAP,,INR,1.0
4000001314,1100,ZCAP,,INR,1.0
4000001322,1100,ZCAP,,INR,80.85
4000001323,1100,ZCAP,,INR,80.85
4000001328,1100,ZCAP,,INR,1.0
4000001329,1100,ZCAP,,INR,1.0
4000001330,1100,ZCAP,,INR,1.0
4000001332,1100,ZCAP,,INR,1.0
4000001336,1100,ZCAP,,INR,1.0
4000001339,1100,ZCAP,,INR,1.0
4000001340,1100,ZCAP,,INR,1.0
4000001345,1100,ZCAP,,INR,1.0
4000001350,1100,ZCAP,,INR,1.0
4000001351,1100,ZCAP,,INR,1.0
4000001357,1100,ZCAP,,INR,1.0
4000001361,1100,ZCAP,,INR,1.0
4000001365,1100,ZCAP,,INR,1.0
4000001391,1100,ZCAP,,INR,1.0
4000001392,1100,ZCAP,,INR,1.0
4000001396,1100,ZCAP,,INR,1.0
4000001397,1100,ZCAP,,,1.0
4000001398,1100,ZCAP,,INR,1.0
4000001399,1100,ZCAP,,INR,1.0
4000001400,1100,ZCAP,,INR,1.0
4000001401,1100,ZCAP,,INR,1.0
4000001402,1100,ZCAP,,INR,1.0
4000001403,1100,ZCAP,,INR,1.0
4000001404,1100,ZCAP,,INR,1.0
4000001406,1100,ZCAP,,INR,1.0
4000001407,1100,ZCAP,,INR,1.0
4000001408,1100,ZCAP,,INR,1.0
4000001410,1100,ZCAP,,INR,1.0
4000001411,1100,ZCAP,,INR,1.0
4000001412,1100,ZCAP,,INR,1.0
4000001413,1100,ZCAP,,,1.0
4000001419,1100,ZCAP,,INR,1.0
4000001420,1100,ZCAP,,,1.0
4000001421,1100,ZCAP,,INR,1.0
4000001422,1100,ZCAP,,INR,1.0
4000001423,1100,ZCAP,,INR,1.0
4000001424,1100,ZCAP,,INR,81.7
4000001425,1100,ZCAP,,INR,1.0
4000001435,1100,ZCAP,,INR,1.0
4000001436,1100,ZCAP,,INR,1.0
4000001443,1100,ZCAP,,INR,1.0
4000001444,1100,ZCAP,,INR,1.0
4000001449,1100,ZCAP,,INR,1.0
4000001455,1100,ZCAP,,INR,1.0
4000001457,1100,ZCAP,,INR,81.35
4000001462,1100,ZCAP,,INR,1.0
4000001463,1100,ZCAP,,INR,1.0
4000001464,1100,ZCAP,,INR,1.0
4000001468,1100,ZCAP,,INR,1.0
4000001472,1100,ZCAP,,INR,1.0
4000001473,1100,ZCAP,,INR,1.0
4000001474,1100,ZCAP,,INR,1.0
4000001475,1100,ZCAP,,INR,1.0
4000001476,1100,ZCAP,,INR,1.0
4000001477,1100,ZCAP,,INR,1.0
4000001480,1100,ZCAP,,,1.0
4000001486,1100,ZCAP,,INR,1.0
4000001487,1100,ZCAP,,INR,1.0
4000001488,1100,ZCAP,,INR,1.0
4000001489,1100,ZCAP,,INR,1.0
4000001490,1100,ZCAP,,INR,1.0
4000001492,1100,ZCAP,,INR,1.0
4000001494,1100,ZCAP,,INR,1.0
4000001496,1100,ZCAP,,,1.0
4000001497,1100,ZCAP,,INR,1.0
4000001501,1100,ZCAP,,INR,1.0
4000001502,1100,ZCAP,,,1.0
4000001505,1100,ZCAP,,INR,1.0
4000001513,1100,ZCAP,,INR,1.0
4000001519,1100,ZCAP,,INR,1.0
4000001521,1100,ZCAP,,INR,1.0
4000001522,1100,ZCAP,,INR,81.35
4000001533,1100,ZCAP,,INR,81.35
4000001535,1100,ZCAP,,INR,1.0
4000001536,1100,ZCAP,,,1.0
4000001550,1100,ZCAP,,INR,1.0
4000001551,1100,ZCAP,,INR,1.0
4000001553,1100,ZCAP,,INR,1.0
4000001558,1100,ZCAP,,INR,1.0
4000001559,1100,ZCAP,,,1.0
4000001562,1100,ZCAP,,INR,1.0
4000001563,1100,ZCAP,,INR,1.0
4000001564,1100,ZCAP,,INR,1.0
4000001566,1100,ZCAP,,INR,1.0
4000001567,1100,ZCAP,,INR,1.0
4000001570,1100,ZCAP,,INR,1.0
4000001571,1100,ZCAP,,INR,1.0
4000001573,1100,ZCAP,,INR,1.0
4000001574,1100,ZCAP,,INR,1.0
4000001575,1100,ZCAP,,INR,1.0
4000001576,1100,ZCAP,,INR,1.0
4000001578,1100,ZCAP,,INR,1.0
4000001580,1100,ZCAP,,INR,1.0
4000001583,1100,ZCAP,,INR,1.0
4000001584,1100,ZCAP,,,1.0
4000001585,1100,ZCAP,,INR,81.55
4000001588,1100,ZCAP,,INR,1.0
4000001589,1100,ZCAP,,,1.0
4000001600,1100,ZCAP,,INR,81.55
4000001602,1100,ZCAP,,INR,81.55
4000001603,1100,ZCAP,,INR,1.0
4000001604,1100,ZCAP,,INR,81.55
4000001605,1100,ZCAP,,INR,81.55
4000001606,1100,ZCAP,,INR,81.55
4000001607,1100,ZCAP,,INR,81.55
4000001608,1100,ZCAP,,INR,81.55
4000001613,1100,ZCAP,,INR,56.25
4000001614,1100,ZCAP,,,1.0
4000001615,1100,ZCAP,,INR,1.0
4000001616,1100,ZCAP,,INR,1.0
4000001618,1100,ZCAP,,INR,81.55
4000001619,1100,ZCAP,,INR,81.55
4000001620,1100,ZCAP,,INR,81.55
4000001621,1100,ZCAP,,INR,56.25
4000001625,1100,ZCAP,,INR,1.0
4000001626,1100,ZCAP,,INR,89.6
4000001627,1100,ZCAP,,INR,1.0
4000001628,1100,ZCAP,,INR,1.0
4000001629,1100,ZCAP,,INR,1.0
4000001634,1100,ZCAP,,INR,1.0
4000001639,1100,ZCAP,,INR,1.0
4000001642,1100,ZCAP,,INR,1.0
4000001643,1100,ZCAP,,INR,1.0
4000001644,1100,ZCAP,,INR,1.0
4000001652,1100,ZCAP,,INR,1.0
4000001653,1100,ZCAP,,INR,1.0
4000001660,1100,ZCAP,,INR,1.0
4000001663,1100,ZCAP,,INR,1.0
4000001664,1100,ZCAP,,INR,81.2
4000001665,1100,ZCAP,,INR,1.0
4000001666,1100,ZCAP,,INR,81.2
4000001675,1100,ZCAP,,INR,1.0
4000001682,1100,ZCAP,,,58.0
4000001684,1100,ZCAP,,INR,1.0
4000001685,1100,ZCAP,,INR,1.0
4000001688,1100,ZCAP,,INR,1.0
4000001689,1100,ZCAP,,INR,1.0
4000001690,1100,ZCAP,,INR,1.0
4000001691,1100,ZCAP,,INR,1.0
4000001693,1100,ZCAP,,INR,1.0
4000001694,1100,ZCAP,,INR,1.0
4000001696,1100,ZCAP,,INR,1.0
4000001701,1100,ZCAP,,INR,1.0
4000001703,1100,ZCAP,,INR,1.0
4000001704,1100,ZCAP,,INR,1.0
4000001706,1100,ZCAP,,INR,81.2
4000001707,1100,ZCAP,,INR,1.0
4000001708,1100,ZCAP,,INR,1.0
4000001709,1100,ZCAP,,INR,1.0
4000001713,1100,ZCAP,,INR,1.0
4000001727,1100,ZCAP,,INR,1.0
4000001735,1100,ZCAP,,INR,1.0
4000001739,1100,ZCAP,,INR,1.0
4000001741,1100,ZCAP,,INR,1.0
4000001742,1100,ZCAP,,INR,88.9
4000001746,1100,ZCAP,,INR,1.0
4000001752,1100,ZCAP,,INR,81.9
4000001753,1100,ZCAP,,INR,81.9
4000001754,1100,ZCAP,,INR,81.9
4000001755,1100,ZCAP,,INR,81.9
4000001756,1100,ZCAP,,INR,81.9
4000001757,1100,ZCAP,,INR,81.9
4000001758,1100,ZCAP,,INR,56.85
4000001759,1100,ZCAP,,INR,81.9
4000001760,1100,ZCAP,,INR,56.85
4000001761,1100,ZCAP,,INR,88.9
4000001762,1100,ZCAP,,INR,81.9
4000001763,1100,ZCAP,,INR,1.0
4000001764,1100,ZCAP,,INR,1.0
4000001766,1100,ZCAP,,INR,1.0
4000001767,1100,ZCAP,,,81.9
4000001774,1100,ZCAP,,INR,1.0
4000001783,1100,ZCAP,,INR,1.0
4000001784,1100,ZCAP,,INR,1.0
4000001789,1100,ZCAP,,INR,1.0
4000001792,1100,ZCAP,,INR,1.0
4000001793,1100,ZCAP,,INR,1.0
4000001798,1100,ZCAP,,INR,81.9
4000001799,1100,ZCAP,,INR,81.9
4000001800,1100,ZCAP,,INR,1.0
4000001803,1100,ZCAP,,INR,1.0
4000001804,1100,ZCAP,,INR,1.0
4000001808,1100,ZCAP,,INR,1.0
4000001811,1100,ZCAP,,INR,55.85
4000001816,1100,ZCAP,,INR,82.2
4000001818,1100,ZCAP,,INR,82.2
4000001821,1100,ZCAP,,INR,82.2
4000001824,1100,ZCAP,,INR,82.2
4000001825,1100,ZCAP,,INR,82.2
4000001826,1100,ZCAP,,INR,82.2
4000001827,1100,ZCAP,,INR,82.2
4000001828,1100,ZCAP,,INR,82.2
4000001830,1100,ZCAP,,INR,82.2
4000001841,1100,ZCAP,,INR,1.0
4000001842,1100,ZCAP,,INR,1.0
4000001843,1100,ZCAP,,INR,1.0
4000001845,1100,ZCAP,,,1.0
4000001847,1100,ZCAP,,INR,1.0
4000001848,1100,ZCAP,,INR,1.0
4000001850,1100,ZCAP,,INR,1.0
4000001851,1100,ZCAP,,INR,1.0
4000001852,1100,ZCAP,,INR,1.0
4000001853,1100,ZCAP,,INR,1.0
4000001855,1100,ZCAP,,INR,82.2
4000001856,1100,ZCAP,,INR,1.0
4000001858,1100,ZCAP,,INR,1.0
4000001862,1100,ZCAP,,INR,1.0
4000001865,1100,ZCAP,,INR,1.0
4000001867,1100,ZCAP,,INR,1.0
4000001870,1100,ZCAP,,INR,1.0
4000001873,1100,ZCAP,,INR,1.0
4000001876,1100,ZCAP,,INR,1.0
4000001877,1100,ZCAP,,INR,1.0
4000001879,1100,ZCAP,,INR,1.0
4000001880,1100,ZCAP,,INR,82.2
4000001882,1100,ZCAP,,INR,1.0
4000001883,1100,ZCAP,,INR,82.2
4000001884,1100,ZCAP,,INR,82.2
4000001885,1100,ZCAP,,INR,1.0
4000001887,1100,ZCAP,,INR,1.0
4000001896,1100,ZCAP,,INR,1.0
4000001897,1100,ZCAP,,INR,1.0
4000001898,1100,ZCAP,,INR,1.0
4000001899,1100,ZCAP,,INR,82.2
4000001900,1100,ZCAP,,INR,82.2
4000001902,1100,ZCAP,,INR,1.0
4000001905,1100,ZCAP,,INR,1.0
4000001906,1100,ZCAP,,INR,1.0
4000001907,1100,ZCAP,,,82.2
4000001908,1100,ZCAP,,INR,1.0
4000001909,1100,ZCAP,,INR,1.0
4000001910,1100,ZCAP,,INR,1.0
4000001911,1100,ZCAP,,INR,1.0
4000001912,1100,ZCAP,,INR,1.0
4000001913,1100,ZCAP,,INR,1.0
4000001915,1100,ZCAP,,,1.0
4000001916,1100,ZCAP,,INR,1.0
4000001919,1100,ZCAP,,INR,1.0
4000001923,1100,ZCAP,,INR,1.0
4000001924,1100,ZCAP,,INR,1.0
4000001926,1100,ZCAP,,INR,1.0
4000001931,1100,ZCAP,,INR,82.2
4000001936,1100,ZCAP,,INR,1.0
4000001938,1100,ZCAP,,INR,1.0
4000001939,1100,ZCAP,,INR,1.0
4000001941,1100,ZCAP,,INR,1.0
4000001942,1100,ZCAP,,INR,1.0
4000001943,1100,ZCAP,,INR,1.0
4000001946,1100,ZCAP,,INR,1.0
4000001947,1100,ZCAP,,INR,82.2
4000001948,1100,ZCAP,,INR,1.0
4000001949,1100,ZCAP,,INR,1.0
4000001955,1100,ZCAP,,,1.0
4000001957,1100,ZCAP,,INR,1.0
4000001961,1100,ZCAP,,INR,1.0
4000001963,1100,ZCAP,,INR,1.0
4000001964,1100,ZCAP,,INR,1.0
4000001965,1100,ZCAP,,INR,82.2
4000001966,1100,ZCAP,,INR,1.0
4000001969,1100,ZCAP,,INR,1.0
4000001972,1100,ZCAP,,INR,1.0
4000001973,1100,ZCAP,,INR,1.0
4000001975,1100,ZCAP,,INR,1.0
4000001981,1100,ZCAP,,INR,1.0
4000001984,1100,ZCAP,,INR,1.0
4000001985,1100,ZCAP,,INR,1.0
4000001986,1100,ZCAP,,INR,1.0
4000001987,1100,ZCAP,,INR,1.0
4000001989,1100,ZCAP,,INR,82.2
4000001990,1100,ZCAP,,INR,82.2
4000001991,1100,ZCAP,,INR,1.0
4000001997,1100,ZCAP,,INR,1.0
4000001998,1100,ZCAP,,INR,1.0
4000001999,1100,ZCAP,,INR,1.0
4000002002,1100,ZCAP,,INR,1.0
4000002003,1100,ZCAP,,INR,1.0
4000002008,1100,ZCAP,,,82.3
4000002010,1100,ZCAP,,INR,1.0
4000002018,1100,ZCAP,,INR,1.0
4000002019,1100,ZCAP,,INR,1.0
4000002020,1100,ZCAP,,INR,1.0
4000002021,1100,ZCAP,,INR,1.0
4000002022,1100,ZCAP,,INR,1.0
4000002023,1100,ZCAP,,INR,1.0
4000002024,1100,ZCAP,,INR,1.0
4000002026,1100,ZCAP,,INR,1.0
4000002032,1100,ZCAP,,INR,1.0
4000002033,1100,ZCAP,,INR,1.0
4000002035,1100,ZCAP,,INR,1.0
4000002037,1100,ZCAP,,INR,1.0
4000002038,1100,ZCAP,,INR,82.3
4000002039,1100,ZCAP,,INR,1.0
4000002041,1100,ZCAP,,INR,1.0
4000002043,1100,ZCAP,,INR,1.0
4000002044,1100,ZCAP,,INR,1.0
4000002051,1100,ZCAP,,INR,1.0
4000002052,1100,ZCAP,,INR,1.0
4000002054,1100,ZCAP,,INR,82.3
4000002055,1100,ZCAP,,INR,1.0
4000002056,1100,ZCAP,,INR,1.0
4000002057,1100,ZCAP,,INR,1.0
4000002058,1100,ZCAP,,INR,1.0
4000002063,1100,ZCAP,,INR,1.0
4000002067,1100,ZCAP,,INR,1.0
4000002069,1100,ZCAP,,INR,1.0
4000002071,1100,ZCAP,,INR,1.0
4000002073,1100,ZCAP,,INR,1.0
4000002083,1100,ZCAP,,INR,1.0
4000002086,1100,ZCAP,,INR,1.0
4000002089,1100,ZCAP,,INR,1.0
4000002096,1100,ZCAP,,INR,1.0
4000002098,1100,ZCAP,,INR,1.0
4000002099,1100,ZCAP,,INR,1.0
4000002100,1100,ZCAP,,INR,1.0
4000002101,1100,ZCAP,,INR,86.1
4000002102,1100,ZCAP,,INR,1.0
4000002108,1100,ZCAP,,INR,1.0
4000002109,1100,ZCAP,,INR,1.0
4000002122,1100,ZCAP,,INR,1.0
4000002123,1100,ZCAP,,INR,1.0
4000002124,1100,ZCAP,,INR,1.0
4000002133,1100,ZCAP,,INR,1.0
4000002134,1100,ZCAP,,INR,82.4
4000002135,1100,ZCAP,,INR,1.0
4000002136,1100,ZCAP,,INR,1.0
4000002137,1100,ZCAP,,INR,1.0
4000002138,1100,ZCAP,,INR,1.0
4000002139,1100,ZCAP,,INR,1.0
4000002145,1100,ZCAP,,INR,82.4
4000002147,1100,ZCAP,,INR,82.4
4000002148,1100,ZCAP,,INR,1.0
4000002151,1100,ZCAP,,INR,1.0
4000002152,1100,ZCAP,,INR,1.0
4000002167,1100,ZCAP,,INR,1.0
4000002169,1100,ZCAP,,INR,82.4
4000002172,1100,ZCAP,,INR,82.4
4000002173,1100,ZCAP,,INR,1.0
4000002174,1100,ZCAP,,INR,1.0
4000002175,1100,ZCAP,,INR,1.0
4000002176,1100,ZCAP,,INR,1.0
4000002180,1100,ZCAP,,INR,1.0
4000002181,1100,ZCAP,,INR,1.0
4000002182,1100,ZCAP,,INR,1.0
4000002185,1100,ZCAP,,INR,1.0
4000002188,1100,ZCAP,,INR,1.0
4000002191,1100,ZCAP,,INR,82.45
4000002192,1100,ZCAP,,INR,82.45
4000002193,1100,ZCAP,,INR,1.0
4000002199,1100,ZCAP,,INR,1.0
4000002202,1100,ZCAP,,INR,1.0
4000002203,1100,ZCAP,,INR,1.0
4000002205,1100,ZCAP,,INR,1.0
4000002210,1100,ZCAP,,INR,1.0
4000002234,1100,ZCAP,,INR,1.0
4000002235,1100,ZCAP,,INR,1.0
4000002238,1100,ZCAP,,INR,1.0
4000002239,1100,ZCAP,,INR,1.0
4000002240,1100,ZCAP,,INR,1.0
4000002242,1100,ZCAP,,INR,1.0
4000002245,1100,ZCAP,,INR,1.0
4000002246,1100,ZCAP,,INR,1.0
4000002251,1100,ZCAP,,INR,1.0
4000002255,1100,ZCAP,,INR,1.0
4000002261,1100,ZCAP,,INR,1.0
4000002270,1100,ZCAP,,INR,82.45
4000002272,1100,ZCAP,,INR,1.0
4000002290,1100,ZCAP,,INR,1.0
4000002291,1100,ZCAP,,INR,1.0
4000002303,1100,ZCAP,,INR,1.0
4000002304,1100,ZCAP,,INR,1.0
4000002306,1100,ZCAP,,INR,1.0
4000002313,1100,ZCAP,,INR,1.0
4000002314,1100,ZCAP,,INR,1.0
4000002315,1100,ZCAP,,INR,1.0
4000002318,1100,ZCAP,,INR,1.0
4000002319,1100,ZCAP,,INR,1.0
4000002320,1100,ZCAP,,INR,1.0
4000002321,1100,ZCAP,,INR,1.0
4000002323,1100,ZCAP,,INR,1.0
4000002326,1100,ZCAP,,INR,1.0
4000002330,1100,ZCAP,,INR,1.0
4000002333,1100,ZCAP,,INR,1.0
4000002339,1100,ZCAP,,INR,1.0
4000002340,1100,ZCAP,,INR,1.0
4000002341,1100,ZCAP,,INR,82.4
4000002345,1100,ZCAP,,INR,1.0
4000002347,1100,ZCAP,,INR,1.0
4000002351,1100,ZCAP,,INR,1.0
4000002353,1100,ZCAP,,INR,1.0
4000002357,1100,ZCAP,,INR,1.0
4000002362,1100,ZCAP,,INR,1.0
4000002363,1100,ZCAP,,INR,1.0
4000002367,1100,ZCAP,,INR,1.0
4000002371,1100,ZCAP,,INR,1.0
4000002377,1100,ZCAP,,INR,1.0
4000002378,1100,ZCAP,,INR,1.0
4000002379,1100,ZCAP,,INR,1.0
4000002385,1100,ZCAP,,INR,1.0
4000002388,1100,ZCAP,,INR,1.0
4000002392,1100,ZCAP,,INR,1.0
4000002393,1100,ZCAP,,INR,1.0
4000002394,1100,ZCAP,,INR,1.0
4000002397,1100,ZCAP,,INR,1.0
4000002398,1100,ZCAP,,INR,82.35
4000002399,1100,ZCAP,,INR,1.0
4000002400,1100,ZCAP,,INR,1.0
4000002402,1100,ZCAP,,INR,1.0
4000002405,1100,ZCAP,,INR,1.0
4000002406,1100,ZCAP,,INR,1.0
4000002413,1100,ZCAP,,INR,1.0
4000002414,1100,ZCAP,,INR,1.0
4000002415,1100,ZCAP,,INR,1.0
4000002422,1100,ZCAP,,INR,1.0
4000002423,1100,ZCAP,,INR,1.0
4000002429,1100,ZCAP,,INR,1.0
4000002431,1100,ZCAP,,INR,1.0
4000002432,1100,ZCAP,,INR,1.0
4000002433,1100,ZCAP,,INR,1.0
4000002434,1100,ZCAP,,INR,1.0
4000002439,1100,ZCAP,,INR,1.0
4000002457,1100,ZCAP,,INR,1.0
4000002459,1100,ZCAP,,INR,1.0
4000002464,1100,ZCAP,,INR,1.0
4000002465,1100,ZCAP,,INR,1.0
4000002466,1100,ZCAP,,INR,1.0
4000002469,1100,ZCAP,,INR,1.0
4000002470,1100,ZCAP,,INR,1.0
4000002475,1100,ZCAP,,,82.35
4000002476,1100,ZCAP,,,82.35
4000002477,1100,ZCAP,,,82.35
4000002478,1100,ZCAP,,,88.6
4000002479,1100,ZCAP,,,54.15
4000002480,1100,ZCAP,,,82.35
4000002482,1100,ZCAP,,INR,1.0
4000002483,1100,ZCAP,,INR,1.0
4000002484,1100,ZCAP,,INR,1.0
4000002485,1100,ZCAP,,INR,1.0
4000002486,1100,ZCAP,,INR,1.0
4000002487,1100,ZCAP,,INR,1.0
4000002488,1100,ZCAP,,INR,1.0
4000002489,1100,ZCAP,,INR,1.0
4000002490,1100,ZCAP,,INR,1.0
4000002491,1100,ZCAP,,INR,1.0
4000002492,1100,ZCAP,,INR,1.0
4000002493,1100,ZCAP,,INR,1.0
4000002494,1100,ZCAP,,INR,1.0
4000002495,1100,ZCAP,,INR,1.0
4000002497,1100,ZCAP,,INR,1.0
4000002499,1100,ZCAP,,INR,1.0
4000002501,1100,ZCAP,,INR,1.0
4000002508,1100,ZCAP,,INR,1.0
4000002510,1100,ZCAP,,INR,1.0
4000002511,1100,ZCAP,,INR,1.0
4000002513,1100,ZCAP,,INR,1.0
4000002516,1100,ZCAP,,INR,1.0
4000002517,1100,ZCAP,,INR,1.0
4000002520,1100,ZCAP,,INR,1.0
4000002521,1100,ZCAP,,INR,1.0
4000002522,1100,ZCAP,,INR,1.0
4000002523,1100,ZCAP,,INR,1.0
4000002534,1100,ZCAP,,INR,1.0
4000002537,1100,ZCAP,,INR,1.0
4000002538,1100,ZCAP,,INR,1.0
4000002546,1100,ZCAP,,INR,1.0
4000002549,1100,ZCAP,,INR,82.55
4000002553,1100,ZCAP,,INR,1.0
4000002554,1100,ZCAP,,INR,1.0
4000002562,1100,ZCAP,,INR,1.0
4000002563,1100,ZCAP,,INR,1.0
4000002564,1100,ZCAP,,INR,1.0
4000002566,1100,ZCAP,,INR,1.0
4000002572,1100,ZCAP,,INR,82.55
4000002580,1100,ZCAP,,INR,1.0
4000002581,1100,ZCAP,,INR,1.0
4000002583,1100,ZCAP,,INR,1.0
4000002584,1100,ZCAP,,INR,1.0
4000002587,1100,ZCAP,,INR,1.0
4000002588,1100,ZCAP,,INR,1.0
4000002590,1100,ZCAP,,INR,1.0
4000002591,1100,ZCAP,,INR,1.0
4000002596,1100,ZCAP,,INR,1.0
4000002598,1100,ZCAP,,INR,1.0
4000002602,1100,ZCAP,,INR,1.0
4000002603,1100,ZCAP,,INR,1.0
4000002605,1100,ZCAP,,INR,1.0
4000002606,1100,ZCAP,,INR,1.0
4000002607,1100,ZCAP,,INR,1.0
4000002610,1100,ZCAP,,INR,1.0
4000002611,1100,ZCAP,,INR,1.0
4000002630,1100,ZCAP,,INR,1.0
4000002631,1100,ZCAP,,INR,1.0
4000002633,1100,ZCAP,,INR,82.7
4000002634,1100,ZCAP,,INR,1.0
4000002635,1100,ZCAP,,INR,1.0
4000002643,1100,ZCAP,,INR,1.0
4000002644,1100,ZCAP,,INR,1.0
4000002645,1100,ZCAP,,INR,1.0
4000002646,1100,ZCAP,,INR,1.0
4000002647,1100,ZCAP,,INR,1.0
4000002648,1100,ZCAP,,INR,1.0
4000002653,1100,ZCAP,,INR,1.0
4000002654,1100,ZCAP,,INR,1.0
4000002656,1100,ZCAP,,INR,1.0
4000002658,1100,ZCAP,,INR,1.0
4000002660,1100,ZCAP,,INR,82.7
4000002661,1100,ZCAP,,INR,1.0
4000002662,1100,ZCAP,,INR,1.0
4000002664,1100,ZCAP,,INR,1.0
4000002665,1100,ZCAP,,INR,1.0
4000002666,1100,ZCAP,,,1.0
4000002667,1100,ZCAP,,INR,1.0
4000002668,1100,ZCAP,,INR,1.0
4000002676,1100,ZCAP,,INR,1.0
4000002677,1100,ZCAP,,INR,1.0
4000002678,1100,ZCAP,,INR,1.0
4000002679,1100,ZCAP,,INR,1.0
4000002680,1100,ZCAP,,INR,1.0
4000002681,1100,ZCAP,,INR,1.0
4000002682,1100,ZCAP,,INR,1.0
4000002683,1100,ZCAP,,INR,1.0
4000002684,1100,ZCAP,,INR,1.0
4000002685,1100,ZCAP,,INR,1.0
4000002686,1100,ZCAP,,INR,1.0
4000002687,1100,ZCAP,,INR,1.0
4000002688,1100,ZCAP,,INR,1.0
4000002689,1100,ZCAP,,INR,1.0
4000002690,1100,ZCAP,,INR,1.0
4000002691,1100,ZCAP,,INR,1.0
4000002692,1100,ZCAP,,INR,1.0
4000002693,1100,ZCAP,,INR,55.9
4000002694,1100,ZCAP,,INR,1.0
4000002695,1100,ZCAP,,INR,1.0
4000002696,1100,ZCAP,,INR,1.0
4000002697,1100,ZCAP,,INR,1.0
4000002698,1100,ZCAP,,INR,1.0
4000002699,1100,ZCAP,,,1.0
4000002700,1100,ZCAP,,INR,1.0
4000002701,1100,ZCAP,,INR,1.0
4000002703,1100,ZCAP,,INR,1.0
4000002704,1100,ZCAP,,INR,1.0
4000002705,1100,ZCAP,,INR,82.7
4000002706,1100,ZCAP,,INR,1.0
4000002707,1100,ZCAP,,,82.7
4000002708,1100,ZCAP,,,1.0
4000002710,1100,ZCAP,,INR,1.0
4000002711,1100,ZCAP,,INR,1.0
4000002713,1100,ZCAP,,INR,82.7
4000002714,1100,ZCAP,,INR,1.0
4000002716,1100,ZCAP,,INR,1.0
4000002717,1100,ZCAP,,INR,1.0
4000002718,1100,ZCAP,,INR,1.0
4000002719,1100,ZCAP,,INR,1.0
4000002720,1100,ZCAP,,INR,1.0
4000002723,1100,ZCAP,,INR,1.0
4000002724,1100,ZCAP,,INR,1.0
4000002726,1100,ZCAP,,INR,1.0
4000002727,1100,ZCAP,,INR,1.0
4000002729,1100,ZCAP,,INR,1.0
4000002730,1100,ZCAP,,INR,1.0
4000002731,1100,ZCAP,,INR,1.0
4000002733,1100,ZCAP,,INR,82.7
4000002736,1100,ZCAP,,INR,1.0
4000002737,1100,ZCAP,,INR,1.0
4000002738,1100,ZCAP,,INR,1.0
4000002740,1100,ZCAP,,,1.0
4000002741,1100,ZCAP,,INR,1.0
4000002746,1100,ZCAP,,INR,1.0
4000002747,1100,ZCAP,,INR,1.0
4000002751,1100,ZCAP,,INR,1.0
4000002753,1100,ZCAP,,INR,1.0
4000002754,1100,ZCAP,,INR,1.0
4000002757,1100,ZCAP,,INR,1.0
4000002758,1100,ZCAP,,,55.9
4000002760,1100,ZCAP,,INR,1.0
4000002761,1100,ZCAP,,INR,1.0
4000002763,1100,ZCAP,,INR,1.0
4000002764,1100,ZCAP,,INR,1.0
4000002765,1100,ZCAP,,INR,82.5
4000002767,1100,ZCAP,,INR,1.0
4000002768,1100,ZCAP,,INR,1.0
4000002769,1100,ZCAP,,INR,1.0
